2016-03-23-9-33-53a.m.,1458696833436,39.641617,3
2016-03-23-9-33-53a.m.,1458696833628,40.186752,3
2016-03-23-9-33-53a.m.,1458696833730,42.13791,3
2016-03-23-9-33-53a.m.,1458696833830,45.19565,3
2016-03-23-9-33-53a.m.,1458696833939,37.0,3
2016-03-23-9-33-54a.m.,1458696834134,35.037933,3
2016-03-23-9-33-54a.m.,1458696834243,29.851746,3
2016-03-23-9-33-54a.m.,1458696834489,21.019043,3
2016-03-23-9-33-54a.m.,1458696834645,5.064148,3
2016-03-23-9-33-54a.m.,1458696834839,50.265533,3
2016-03-23-9-33-54a.m.,1458696834945,40.137833,3
2016-03-23-9-33-55a.m.,1458696835096,27.291565,3
2016-03-23-9-33-55a.m.,1458696835289,22.192474,3
2016-03-23-9-33-55a.m.,1458696835396,22.808151,3
2016-03-23-9-33-55a.m.,1458696835496,20.48816,3
2016-03-23-9-33-55a.m.,1458696835655,17.696442,3
2016-03-23-9-33-55a.m.,1458696835776,44.0,3
2016-03-23-9-33-55a.m.,1458696835963,31.812805,3
2016-03-23-9-33-56a.m.,1458696836102,29.156357,3
2016-03-23-9-33-56a.m.,1458696836298,15.807037,3
2016-03-23-9-33-56a.m.,1458696836505,15.616058,3
2016-03-23-9-33-56a.m.,1458696836623,13.623138,3
2016-03-23-9-33-56a.m.,1458696836754,16.958496,3
2016-03-23-9-33-56a.m.,1458696836854,55.14827,3
2016-03-23-9-33-57a.m.,1458696837056,77.229614,3
2016-03-23-9-33-57a.m.,1458696837209,66.57233,3
2016-03-23-9-33-57a.m.,1458696837409,17.0,3
2016-03-23-9-33-57a.m.,1458696837561,18.182709,3
2016-03-23-9-33-57a.m.,1458696837714,25.509521,3
2016-03-23-9-33-57a.m.,1458696837862,21.483978,3
2016-03-23-9-33-58a.m.,1458696838092,162.01732,3
2016-03-23-9-33-58a.m.,1458696838276,115.23883,3
2016-03-23-9-33-58a.m.,1458696838462,17.0,3
2016-03-23-9-33-58a.m.,1458696838618,14.902756,3
2016-03-23-9-33-58a.m.,1458696838718,0.0,3
2016-03-23-9-33-59a.m.,1458696839430,0.18281555,3
2016-03-23-9-33-59a.m.,1458696839625,4.321167,3
2016-03-23-9-33-59a.m.,1458696839739,15.727936,3
2016-03-23-9-33-59a.m.,1458696839928,0.0,3
2016-03-23-9-34-00a.m.,1458696840032,0.77038574,3
2016-03-23-9-34-00a.m.,1458696840184,8.719269,3
2016-03-23-9-34-00a.m.,1458696840436,188.62198,3
2016-03-23-9-34-00a.m.,1458696840628,515.0036,3
2016-03-23-9-34-00a.m.,1458696840737,553.58594,3
2016-03-23-9-34-00a.m.,1458696840985,962.8026,3
2016-03-23-9-34-01a.m.,1458696841181,1095.6069,3
2016-03-23-9-34-01a.m.,1458696841307,1146.4669,3
2016-03-23-9-34-01a.m.,1458696841484,1058.1187,3
2016-03-23-9-34-01a.m.,1458696841595,1061.8467,3
2016-03-23-9-34-01a.m.,1458696841696,1072.9374,3
2016-03-23-9-34-01a.m.,1458696841815,1161.0648,3
2016-03-23-9-34-01a.m.,1458696841985,1357.4264,3
2016-03-23-9-34-02a.m.,1458696842088,1342.5122,3
2016-03-23-9-34-02a.m.,1458696842193,1270.4268,3
2016-03-23-9-34-02a.m.,1458696842389,1126.7982,3
2016-03-23-9-34-02a.m.,1458696842490,1205.0657,3
2016-03-23-9-34-02a.m.,1458696842590,1191.8513,3
2016-03-23-9-34-02a.m.,1458696842690,1158.8438,3
2016-03-23-9-34-02a.m.,1458696842792,1188.4286,3
2016-03-23-9-34-02a.m.,1458696842892,1162.9216,3
2016-03-23-9-34-03a.m.,1458696843049,873.4065,3
2016-03-23-9-34-03a.m.,1458696843247,126.7206,3
2016-03-23-9-34-03a.m.,1458696843463,123.691925,3
2016-03-23-9-34-03a.m.,1458696843625,18.620193,3
2016-03-23-9-34-03a.m.,1458696843855,56.052002,3
2016-03-23-9-34-03a.m.,1458696843955,29.166992,3
2016-03-23-9-34-04a.m.,1458696844062,2.7537231,3
2016-03-23-9-34-04a.m.,1458696844224,5.255951,3
2016-03-23-9-34-04a.m.,1458696844405,23.615051,3
2016-03-23-9-34-04a.m.,1458696844564,19.261414,3
2016-03-23-9-34-04a.m.,1458696844757,1.3634949,3
2016-03-23-9-34-04a.m.,1458696844862,2.6185303,3
2016-03-23-9-34-05a.m.,1458696845058,2.1892242,3
2016-03-23-9-34-05a.m.,1458696845163,3.3832092,3
2016-03-23-9-34-05a.m.,1458696845269,5.7559204,3
2016-03-23-9-34-05a.m.,1458696845461,3.44812,3
2016-03-23-9-34-05a.m.,1458696845563,0.8089905,3
2016-03-23-9-34-05a.m.,1458696845666,0.0,3
2016-03-23-9-34-06a.m.,1458696846270,0.18943787,3
2016-03-23-9-34-06a.m.,1458696846472,0.8095856,3
2016-03-23-9-34-08a.m.,1458696848799,0.19056702,3
2016-03-23-9-34-08a.m.,1458696848907,0.8154907,3
2016-03-23-9-34-09a.m.,1458696849014,0.38482666,3
2016-03-23-9-34-09a.m.,1458696849188,0.19076538,3
2016-03-23-9-34-09a.m.,1458696849289,1.7641602,3
2016-03-23-9-34-09a.m.,1458696849492,3.6218262,3
2016-03-23-9-34-09a.m.,1458696849691,0.0,3
2016-03-23-9-34-09a.m.,1458696849795,0.1818695,3
2016-03-23-9-34-10a.m.,1458696850004,0.3829956,3
2016-03-23-9-34-10a.m.,1458696850203,1.0,3
2016-03-23-9-34-10a.m.,1458696850407,2.1915436,3
2016-03-23-9-34-10a.m.,1458696850605,2.6201477,3
2016-03-23-9-34-10a.m.,1458696850798,0.0,3
2016-03-23-9-34-11a.m.,1458696851001,0.18754578,3
2016-03-23-9-34-11a.m.,1458696851101,1.7630005,3
2016-03-23-9-34-11a.m.,1458696851202,4.2629395,3
2016-03-23-9-34-11a.m.,1458696851308,1.3826294,3
2016-03-23-9-34-11a.m.,1458696851503,4.0,3
2016-03-23-9-34-11a.m.,1458696851706,3.4258728,3
2016-03-23-9-34-11a.m.,1458696851807,0.8089905,3
2016-03-23-9-34-11a.m.,1458696851919,0.1875,3
2016-03-23-9-34-12a.m.,1458696852110,1.1825104,3
2016-03-23-9-34-12a.m.,1458696852215,2.3849487,3
2016-03-23-9-34-12a.m.,1458696852319,4.0,3
2016-03-23-9-34-12a.m.,1458696852539,3.1919556,3
2016-03-23-9-34-12a.m.,1458696852712,4.1907043,3
2016-03-23-9-34-12a.m.,1458696852812,4.0802,3
2016-03-23-9-34-12a.m.,1458696852945,0.0,3
2016-03-23-9-34-13a.m.,1458696853182,0.81004333,3
2016-03-23-9-34-13a.m.,1458696853315,3.3860474,3
2016-03-23-9-34-13a.m.,1458696853419,5.0,3
2016-03-23-9-34-13a.m.,1458696853620,2.5703735,3
2016-03-23-9-34-13a.m.,1458696853722,5.0,3
2016-03-23-9-34-13a.m.,1458696853822,4.808563,3
2016-03-23-9-34-13a.m.,1458696853922,3.248413,3
2016-03-23-9-34-14a.m.,1458696854121,0.38287354,3
2016-03-23-9-34-14a.m.,1458696854222,1.6252747,3
2016-03-23-9-34-14a.m.,1458696854324,0.95840454,3
2016-03-23-9-34-14a.m.,1458696854424,4.2512207,3
2016-03-23-9-34-14a.m.,1458696854535,1.9499359,3
2016-03-23-9-34-14a.m.,1458696854730,4.3822937,3
2016-03-23-9-34-14a.m.,1458696854838,5.8130035,3
2016-03-23-9-34-14a.m.,1458696854948,4.8075256,3
2016-03-23-9-34-15a.m.,1458696855072,3.42482,3
2016-03-23-9-34-15a.m.,1458696855449,1.1896667,3
2016-03-23-9-34-15a.m.,1458696855637,4.809601,3
2016-03-23-9-34-15a.m.,1458696855835,5.1924133,3
2016-03-23-9-34-15a.m.,1458696855948,6.191437,3
2016-03-23-9-34-16a.m.,1458696856142,5.041443,3
